ingredient,match_title,match_url,match_category,match_subcategory,score,reasons
Лаваш тонкий,Говядина филей,https://vkusvill.ru/goods/govyadina-filey-550-g-61885.html,"Мясо, птица",Говядина и телятина,1.2192,"{'title_overlap': 0.0, 'vec_sim': 0.3568, 'fuzzy': 0.3846}"
Лаваш тонкий,Говядина огузок,https://vkusvill.ru/goods/govyadina-oguzok-450-g-109621.html,"Мясо, птица",Говядина и телятина,1.1986,"{'title_overlap': 0.0, 'vec_sim': 0.3573, 'fuzzy': 0.3704}"
Лаваш тонкий,Говядина тушеная,https://vkusvill.ru/goods/govyadina-tushenaya-325-g-95231.html,"Колбаса, сосиски, деликатесы",Мясные консервы,1.1827,"{'title_overlap': 0.0, 'vec_sim': 0.3594, 'fuzzy': 0.3571}"
Лаваш тонкий,Говядина тушеная,https://vkusvill.ru/goods/govyadina-tushenaya-325-g-72797.html,Консервация,Мясные консервы,1.1827,"{'title_overlap': 0.0, 'vec_sim': 0.3594, 'fuzzy': 0.3571}"
Лаваш тонкий,Говядина тушеная,https://vkusvill.ru/goods/govyadina-tushenaya-19493.html,"Колбаса, сосиски, деликатесы",Мясные консервы,1.1827,"{'title_overlap': 0.0, 'vec_sim': 0.3594, 'fuzzy': 0.3571}"
Лаваш тонкий,Свинина тушеная,https://vkusvill.ru/goods/svinina-tushenaya-19494.html,"Колбаса, сосиски, деликатесы",Мясные консервы,1.1738,"{'title_overlap': 0.0, 'vec_sim': 0.3435, 'fuzzy': 0.3704}"
Лаваш тонкий,Батон Лимак Кефирный нарезанный,https://vkusvill.ru/goods/baton-limak-kefirnyy-narezannyy-360-g-106693.html,Хлеб,Хлеб,1.1272,"{'title_overlap': 0.0, 'vec_sim': 0.3549, 'fuzzy': 0.3256}"
Лаваш тонкий,"Говядина ""Брезаола""",https://vkusvill.ru/goods/govyadina-brezaola-104980.html,"Колбаса, сосиски, деликатесы",Мясные деликатесы,1.1261,"{'title_overlap': 0.0, 'vec_sim': 0.3568, 'fuzzy': 0.3226}"
Лаваш тонкий,Батон Самарский Хлебозавод №5 Горчичный нарезанный,https://vkusvill.ru/goods/baton-samarskiy-khlebozavod-5-gorchichnyy-narezannyy-350-g-107290.html,Хлеб,Хлеб,1.1251,"{'title_overlap': 0.0, 'vec_sim': 0.4369, 'fuzzy': 0.2258}"
Печень свиная,Печень говяжья ГП,https://vkusvill.ru/goods/pechen-govyazhya-gp-27653.html,"Мясо, птица",Субпродукты,2.7496,"{'title_overlap': 0.25, 'vec_sim': 0.8624, 'fuzzy': 0.6316}"
Печень свиная,Печень минтая натуральная,https://vkusvill.ru/goods/pechen-mintaya-naturalnaya-120-g-69322.html,"Рыба, икра и морепродукты",Рыбные консервы,2.5902,"{'title_overlap': 0.25, 'vec_sim': 0.7738, 'fuzzy': 0.6316}"
Печень свиная,Печень минтая натуральная,https://vkusvill.ru/goods/pechen-mintaya-naturalnaya-185-g-40013.html,"Рыба, икра и морепродукты",Рыбные консервы,2.5902,"{'title_overlap': 0.25, 'vec_sim': 0.7738, 'fuzzy': 0.6316}"
Печень свиная,Печень трески натуральная,https://vkusvill.ru/goods/pechen-treski-naturalnaya-230-g-1710.html,"Рыба, икра и морепродукты",Рыбные консервы,2.5729,"{'title_overlap': 0.25, 'vec_sim': 0.7642, 'fuzzy': 0.6316}"
Печень свиная,"Печень говяжья, замороженная",https://vkusvill.ru/goods/pechen-govyazhya-zamorozhennaya-20075.html,"Мясо, птица",Субпродукты,2.5553,"{'title_overlap': 0.25, 'vec_sim': 0.7544, 'fuzzy': 0.6316}"
Печень свиная,"Печень говяжья, замороженная",https://vkusvill.ru/goods/pechen-govyazhya-kubiki-zamorozhennaya-90941.html,"Мясо, птица",Субпродукты,2.5553,"{'title_overlap': 0.25, 'vec_sim': 0.7544, 'fuzzy': 0.6316}"
Печень свиная,Печень трески атлантической натуральная,https://vkusvill.ru/goods/pechen-treski-atlanticheskoy-naturalnaya-120-g-78884.html,Консервация,Рыбные консервы и морская капуста,2.4853,"{'title_overlap': 0.2, 'vec_sim': 0.7433, 'fuzzy': 0.6316}"
Печень свиная,Печень трески атлантической натуральная,https://vkusvill.ru/goods/pechen-treski-atlanticheskoy-naturalnaya-230-g-72358.html,"Рыба, икра и морепродукты",Рыбные консервы,2.4853,"{'title_overlap': 0.2, 'vec_sim': 0.7433, 'fuzzy': 0.6316}"
Печень свиная,Печень трески атлантической натуральная,https://vkusvill.ru/goods/pechen-treski-atlanticheskoy-naturalnaya-115-g-43614.html,"Рыба, икра и морепродукты",Рыбные консервы,2.4853,"{'title_overlap': 0.2, 'vec_sim': 0.7433, 'fuzzy': 0.6316}"
Печень свиная,Печень трески атлантической нат,https://vkusvill.ru/goods/pechen-treski-atlanticheskoy-nat-115-g-72360.html,Рыбные консервы,Рыбные консервы,2.4824,"{'title_overlap': 0.2, 'vec_sim': 0.7417, 'fuzzy': 0.6316}"
Печень свиная,Печень минтая натуральная кусочками,https://vkusvill.ru/goods/pechen-mintaya-naturalnaya-kusochkami-227-g-107370.html,"Рыба, икра и морепродукты",Рыбные консервы,2.4687,"{'title_overlap': 0.2, 'vec_sim': 0.7341, 'fuzzy': 0.6316}"
Печень свиная,Печень трески тихоокеан. натуральная кусочками,https://vkusvill.ru/goods/pechen-treski-tikhookean-naturalnaya-kusochkami-227-g-105027.html,"Рыба, икра и морепродукты",Рыбные консервы,2.436,"{'title_overlap': 0.1667, 'vec_sim': 0.7344, 'fuzzy': 0.6316}"
Печень свиная,Печень трески дальневосточной по-приморски,https://vkusvill.ru/goods/pechen-treski-dalnevostochnoy-po-primorski-240g-113746.html,"Рыба, икра и морепродукты",Рыбные консервы,2.4137,"{'title_overlap': 0.1667, 'vec_sim': 0.722, 'fuzzy': 0.6316}"
Печень свиная,"Печень трески ""По-мурмански""",https://vkusvill.ru/goods/pechen-treski-po-murmanski-190-g-21401.html,"Рыба, икра и морепродукты",Рыбные консервы,2.4133,"{'title_overlap': 0.2, 'vec_sim': 0.7033, 'fuzzy': 0.6316}"
Печень свиная,"Печень минтая ""По-приморски""",https://vkusvill.ru/goods/pechen-mintaya-po-primorski-210-g-49590.html,"Рыба, икра и морепродукты",Рыбные консервы,2.3906,"{'title_overlap': 0.2, 'vec_sim': 0.6907, 'fuzzy': 0.6316}"
Печень свиная,Печень минтая По-приморски,https://vkusvill.ru/goods/pechen-mintaya-po-primorski-185-g-89501.html,"Рыба, икра и морепродукты",Рыбные консервы,2.3906,"{'title_overlap': 0.2, 'vec_sim': 0.6907, 'fuzzy': 0.6316}"
Печень свиная,"Печень кролика, замороженная",https://vkusvill.ru/goods/pechen-krolika-zamorozhennaya-500-g-41384.html,"Мясо, птица",Субпродукты,2.3417,"{'title_overlap': 0.25, 'vec_sim': 0.6357, 'fuzzy': 0.6316}"
Печень свиная,Печень трески натуральная ст/б,https://vkusvill.ru/goods/pechen-treski-naturalnaya-st-b-200-g-72228.html,"Рыба, икра и морепродукты",Рыбные консервы,2.3395,"{'title_overlap': 0.1667, 'vec_sim': 0.6808, 'fuzzy': 0.6316}"
Печень свиная,Печень трески натуральная ст/б,https://vkusvill.ru/goods/pechen-treski-naturalnaya-st-b-210-g-99370.html,"Рыба, икра и морепродукты",Рыбные консервы,2.3395,"{'title_overlap': 0.1667, 'vec_sim': 0.6808, 'fuzzy': 0.6316}"
Печень свиная,"Печень индейки, охлажденная",https://vkusvill.ru/goods/pechen-indeyki-okhlazhdennaya-70823.html,"Мясо, птица",Субпродукты,2.3115,"{'title_overlap': 0.25, 'vec_sim': 0.619, 'fuzzy': 0.6316}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-ananas-kivi-klubnika-105297.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-malina-kivi-granat-107354.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-golubika-dynya-kivi-107320.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-mango-kivi-granat-255-g-116477.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-granat-mango-golubika-225-g-116493.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-granat-apelsin-kivi-107330.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-kivi-pitakhayya-golubika-107356.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-granat-dynya-pomelo-220-g-116496.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-ananas-kivi-klubnika-240-g-116485.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-mango-pitakhayya-ananas-250-g-116514.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-malina-ananas-kivi-107325.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-mango-pitakhayya-granat-107361.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-mango-kivi-granat-105299.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-golubika-pitakhayya-klubnika-107352.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-golubika-pitakhayya-granat-220-g-116479.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-granat-mango-golubika-107322.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-ananas-pitakhayya-kivi-107355.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-golubika-pitakhayya-klubnika-220-g-116500.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-apelsin-greypfrut-pomelo-255-g-116489.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Жмых фруктовый,Фруктовый микс,https://vkusvill.ru/goods/fruktovyy-miks-malina-pitakhayya-granat-210-g-116513.html,"Овощи, фрукты, ягоды, зелень",Фруктовые нарезки и десерты,3.0647,"{'title_overlap': 0.3333, 'vec_sim': 0.8626, 'fuzzy': 0.7857}"
Сидр,,,,,,{}
Миндальная эссенция,Гата миндальная,https://vkusvill.ru/goods/gata-mindalnaya-108605.html,Сладости и десерты,Печенье,3.1992,"{'title_overlap': 0.3333, 'vec_sim': 0.9255, 'fuzzy': 0.8}"
Миндальная эссенция,Мука миндальная,https://vkusvill.ru/goods/muka-mindalnaya-75418.html,"Крупы, макароны, мука",Мука и ингредиенты для выпечки,2.7004,"{'title_overlap': 0.3333, 'vec_sim': 0.6484, 'fuzzy': 0.8}"
Миндальная эссенция,Улитка миндальная с вишней. Пекарня,https://vkusvill.ru/goods/ulitka-mindalnaya-s-vishney-pekarnya-57962.html,Хлеб и выпечка из нашей пекарни,Сладкая выпечка,2.3869,"{'title_overlap': 0.1667, 'vec_sim': 0.6587, 'fuzzy': 0.6897}"
