product_id,product_title,match_ingredient,score,reasons
2814,Хлопья овсяные,Хлопья овсяные,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2814,Хлопья овсяные,Хлопья рисовые,3.5756,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9982, 'fuzzy': 0.7857}"
2814,Хлопья овсяные,Хлопья злаковые,3.5342,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9977, 'fuzzy': 0.7586}"
2815,Хлопья вида зерновых,Хлопья рисовые,3.3182,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9985, 'fuzzy': 0.6471}"
2815,Хлопья вида зерновых,Хлопья злаковые,3.2902,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9983, 'fuzzy': 0.6286}"
2815,Хлопья вида зерновых,Хлопья гороховые,3.2642,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9985, 'fuzzy': 0.6111}"
2816,Хлопья геркулес овсяные,Хлопья овсяные,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2816,Хлопья геркулес овсяные,Хлопья рисовые,3.4011,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9982, 'fuzzy': 0.7027}"
2816,Хлопья геркулес овсяные,Хлопья гороховые,3.3465,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9978, 'fuzzy': 0.6667}"
2817,Хлопья овсяные,Хлопья овсяные,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2817,Хлопья овсяные,Хлопья рисовые,3.5756,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9982, 'fuzzy': 0.7857}"
2817,Хлопья овсяные,Хлопья злаковые,3.5342,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9977, 'fuzzy': 0.7586}"
2818,Хлопья ленивая овсянка,Хлопья овсяные,3.347,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9981, 'fuzzy': 0.6667}"
2818,Хлопья ленивая овсянка,Хлопья пшенные,3.2478,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9986, 'fuzzy': 0.6}"
2818,Хлопья ленивая овсянка,Хлопья рисовые,3.2476,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9985, 'fuzzy': 0.6}"
2819,Хлопья овсяные,Хлопья овсяные,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2819,Хлопья овсяные,Хлопья рисовые,3.5756,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9982, 'fuzzy': 0.7857}"
2819,Хлопья овсяные,Хлопья злаковые,3.5342,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9977, 'fuzzy': 0.7586}"
2820,Хлопья пшенные,Хлопья пшенные,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2820,Хлопья пшенные,Хлопья ячменные,3.6383,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9981, 'fuzzy': 0.8276}"
2820,Хлопья пшенные,Хлопья гречневые,3.4977,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9985, 'fuzzy': 0.7333}"
2821,Хлопья овсяные,Хлопья овсяные,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2821,Хлопья овсяные,Хлопья рисовые,3.5756,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9982, 'fuzzy': 0.7857}"
2821,Хлопья овсяные,Хлопья злаковые,3.5342,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9977, 'fuzzy': 0.7586}"
2822,Хлопья овсяные,Хлопья овсяные,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2822,Хлопья овсяные,Хлопья рисовые,3.5756,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9982, 'fuzzy': 0.7857}"
2822,Хлопья овсяные,Хлопья злаковые,3.5342,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9977, 'fuzzy': 0.7586}"
2823,Хлопья овсяные,Хлопья овсяные,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2823,Хлопья овсяные,Хлопья рисовые,3.5756,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9982, 'fuzzy': 0.7857}"
2823,Хлопья овсяные,Хлопья злаковые,3.5342,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9977, 'fuzzy': 0.7586}"
2824,Хлопья овсяные,Хлопья овсяные,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2824,Хлопья овсяные,Хлопья рисовые,3.5756,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9982, 'fuzzy': 0.7857}"
2824,Хлопья овсяные,Хлопья злаковые,3.5342,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9977, 'fuzzy': 0.7586}"
2825,Хлопья овсяные хрустящие,Хлопья овсяные,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2825,Хлопья овсяные хрустящие,Хлопья рисовые,3.2471,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9982, 'fuzzy': 0.6}"
2825,Хлопья овсяные хрустящие,Хлопья пшенные,3.247,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9981, 'fuzzy': 0.6}"
2826,Хлопья рисовые увелка,Хлопья рисовые,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2826,Хлопья рисовые увелка,Хлопья гороховые,3.3199,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9981, 'fuzzy': 0.6486}"
2826,Хлопья рисовые увелка,Хлопья овсяные,3.2899,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9982, 'fuzzy': 0.6286}"
2827,Хлопья ясно солнышко,Хлопья пшенные,3.2478,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9986, 'fuzzy': 0.6}"
2827,Хлопья ясно солнышко,Хлопья рисовые,3.2476,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9985, 'fuzzy': 0.6}"
2827,Хлопья ясно солнышко,Хлопья овсяные,3.247,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9981, 'fuzzy': 0.6}"
2828,Хлопья ясно солнышко,Хлопья пшенные,3.2478,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9986, 'fuzzy': 0.6}"
2828,Хлопья ясно солнышко,Хлопья рисовые,3.2476,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9985, 'fuzzy': 0.6}"
2828,Хлопья ясно солнышко,Хлопья овсяные,3.247,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9981, 'fuzzy': 0.6}"
2833,Холодец,Хлебцы,0.1846,"{'fallback': True, 'mode': 'forced'}"
2836,Холодец окраина куриный охлажденный,Окорочок куриный,3.2269,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.9962, 'fuzzy': 0.6087}"
2836,Холодец окраина куриный охлажденный,Фарш куриный,3.0163,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.7444, 'fuzzy': 0.7368}"
2836,Холодец окраина куриный охлажденный,Фарш,-0.2549,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1676, 'fuzzy': 0.0513}"
2837,Холодный черный чай,Чай черный,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2837,Холодный черный чай,Чай зеленый,2.6997,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.656, 'fuzzy': 0.6}"
2837,Холодный черный чай,Чай красный,2.5283,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6114, 'fuzzy': 0.5333}"
2838,Холодный черный чай,Чай черный,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2838,Холодный черный чай,Чай зеленый,2.6997,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.656, 'fuzzy': 0.6}"
2838,Холодный черный чай,Чай красный,2.5283,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6114, 'fuzzy': 0.5333}"
2839,Холодный черный чай газированный,Чай черный,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2839,Холодный черный чай газированный,Чай зеленый,2.4673,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.656, 'fuzzy': 0.4651}"
2839,Холодный черный чай газированный,Чай белый,2.3565,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.5541, 'fuzzy': 0.5}"
2840,Холодный черный чай,Чай черный,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2840,Холодный черный чай,Чай зеленый,2.6997,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.656, 'fuzzy': 0.6}"
2840,Холодный черный чай,Чай красный,2.5283,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6114, 'fuzzy': 0.5333}"
2842,Холодный зеленый чай,Чай зеленый,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2842,Холодный зеленый чай,Горошек зеленый,2.8016,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6857, 'fuzzy': 0.6364}"
2842,Холодный зеленый чай,Лук зеленый,2.7329,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.5102, 'fuzzy': 0.7778}"
2843,Холодный зеленый чай,Чай зеленый,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2843,Холодный зеленый чай,Горошек зеленый,2.8016,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6857, 'fuzzy': 0.6364}"
2843,Холодный зеленый чай,Лук зеленый,2.7329,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.5102, 'fuzzy': 0.7778}"
2844,Холодный зеленый чай,Чай зеленый,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2844,Холодный зеленый чай,Горошек зеленый,2.8016,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6857, 'fuzzy': 0.6364}"
2844,Холодный зеленый чай,Лук зеленый,2.7329,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.5102, 'fuzzy': 0.7778}"
2845,Холодный зеленый чай газированный,Чай зеленый,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2845,Холодный зеленый чай газированный,Горошек зеленый,2.7716,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.6857, 'fuzzy': 0.6364}"
2845,Холодный зеленый чай газированный,Лук зеленый,2.7029,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.5102, 'fuzzy': 0.7778}"
2851,Хрен дядя ваня,Хрен,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2851,Хрен дядя ваня,Кориандр,0.1865,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1507, 'fuzzy': 0.3636}"
2851,Хрен дядя ваня,Апельсин,0.1105,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1884, 'fuzzy': 0.2727}"
2852,Хрен дядя ваня,Хрен,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2852,Хрен дядя ваня,Кориандр,0.1865,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1507, 'fuzzy': 0.3636}"
2852,Хрен дядя ваня,Апельсин,0.1105,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1884, 'fuzzy': 0.2727}"
2853,Хрен сливочный,Хрен,4.5729,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 0.9831, 'fuzzy': 1.0}"
2853,Хрен сливочный,Сыр сливочный,2.2837,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.1603, 'fuzzy': 0.8182}"
2853,Хрен сливочный,Сыр копченый,0.4529,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1533, 'fuzzy': 0.5385}"
2854,Хрустящие рыбные,Молоки рыбные,3.3473,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 0.6316}"
2854,Хрустящие рыбные,Консервы рыбные,3.2709,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 0.5806}"
2857,Хумус,Кумин,0.12,"{'fallback': True, 'mode': 'forced'}"
2859,Хумус,Кумин,0.12,"{'fallback': True, 'mode': 'forced'}"
2860,Хумус,Кумин,0.12,"{'fallback': True, 'mode': 'forced'}"
2861,Хумус,Кумин,0.12,"{'fallback': True, 'mode': 'forced'}"
2862,Хумус,Кумин,0.12,"{'fallback': True, 'mode': 'forced'}"
2863,Хумус жареный,Соус майонезный,0.1714,"{'fallback': True, 'mode': 'forced'}"
2864,Хумус вяленые помидоры,Помидоры,4.3736,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.921, 'fuzzy': 1.0}"
2864,Хумус вяленые помидоры,Томаты вяленые,2.3746,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.3904, 'fuzzy': 0.6667}"
2864,Хумус вяленые помидоры,Томаты сушеные,1.2837,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.3856, 'fuzzy': 0.4444}"
2865,Хупы вкуснокуб,Соус устричный,0.1286,"{'fallback': True, 'mode': 'forced'}"
2866,Хупы вкуснокуб,Соус устричный,0.1286,"{'fallback': True, 'mode': 'forced'}"
2867,Хурма,Хурма,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2867,Хурма,Зира,0.3271,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1628, 'fuzzy': 0.4444}"
2867,Хурма,Укроп,0.2918,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1824, 'fuzzy': 0.4}"
2868,Хурма бычье сердце,Сердце,4.0161,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6976, 'fuzzy': 1.0}"
2868,Хурма бычье сердце,Хурма,3.9138,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6336, 'fuzzy': 1.0}"
2868,Хурма бычье сердце,Раковые шейки,0.115,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2049, 'fuzzy': 0.2581}"
2869,Хурма королек,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2869,Хурма королек,Лягушачьи лапки,0.2324,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1854, 'fuzzy': 0.3571}"
2869,Хурма королек,Тапиока,0.1981,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2176, 'fuzzy': 0.3}"
2870,Хурма королек,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2870,Хурма королек,Лягушачьи лапки,0.2324,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1854, 'fuzzy': 0.3571}"
2870,Хурма королек,Тапиока,0.1981,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2176, 'fuzzy': 0.3}"
2871,Хурма королек,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2871,Хурма королек,Лягушачьи лапки,0.2324,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1854, 'fuzzy': 0.3571}"
2871,Хурма королек,Тапиока,0.1981,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2176, 'fuzzy': 0.3}"
2872,Хурма мини узбекистан,Хурма,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2872,Хурма мини узбекистан,Зира,0.1404,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1628, 'fuzzy': 0.32}"
2872,Хурма мини узбекистан,Лягушачьи лапки,0.1134,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1854, 'fuzzy': 0.2778}"
2873,Хурма персимон,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2873,Хурма персимон,Тапиока,0.3196,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2176, 'fuzzy': 0.381}"
2873,Хурма персимон,Лягушачьи лапки,0.214,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1854, 'fuzzy': 0.3448}"
2874,Хурма азербайджан,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2874,Хурма азербайджан,Наршараб,0.2908,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1817, 'fuzzy': 0.4}"
2874,Хурма азербайджан,Баранина,0.2576,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.161, 'fuzzy': 0.4}"
2875,Хурма ромашка,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2875,Хурма ромашка,Наршараб,0.4051,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1817, 'fuzzy': 0.4762}"
2875,Хурма ромашка,Пищевая добавка,0.3387,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1849, 'fuzzy': 0.4286}"
2876,Хурма шарон,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2876,Хурма шарон,Наршараб,0.3223,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1817, 'fuzzy': 0.4211}"
2876,Хурма шарон,Укроп,0.2543,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1824, 'fuzzy': 0.375}"
2877,Хурма шиш бурунелая,Хурма,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2877,Хурма шиш бурунелая,Лягушачьи лапки,0.2261,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1854, 'fuzzy': 0.3529}"
2877,Хурма шиш бурунелая,Баранина,0.2131,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.161, 'fuzzy': 0.3704}"
2878,Хурма,Хурма,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2878,Хурма,Зира,0.3271,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1628, 'fuzzy': 0.4444}"
2878,Хурма,Укроп,0.2918,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1824, 'fuzzy': 0.4}"
2879,Хурма сушеная,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2879,Хурма сушеная,Наршараб,0.2622,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1817, 'fuzzy': 0.381}"
2879,Хурма сушеная,Смалец,0.1783,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1904, 'fuzzy': 0.3158}"
2880,Хурма сушеная,Хурма,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2880,Хурма сушеная,Наршараб,0.2622,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1817, 'fuzzy': 0.381}"
2880,Хурма сушеная,Смалец,0.1783,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1904, 'fuzzy': 0.3158}"
2881,Хурма свечка узбекистан,Хурма,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2881,Хурма свечка узбекистан,Лягушачьи лапки,0.1704,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1854, 'fuzzy': 0.3158}"
2881,Хурма свечка узбекистан,Пищевая добавка,0.1695,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1849, 'fuzzy': 0.3158}"
2882,Хурма,Хурма,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2882,Хурма,Зира,0.3271,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1628, 'fuzzy': 0.4444}"
2882,Хурма,Укроп,0.2918,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1824, 'fuzzy': 0.4}"
2883,Хурма,Хурма,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
2883,Хурма,Зира,0.3271,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1628, 'fuzzy': 0.4444}"
2883,Хурма,Укроп,0.2918,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1824, 'fuzzy': 0.4}"
2884,Хворост медовый,Лист вишневый,0.15,"{'fallback': True, 'mode': 'forced'}"
2885,Хычины,Чипсы,0.1636,"{'fallback': True, 'mode': 'forced'}"
2886,Хычины,Чипсы,0.1636,"{'fallback': True, 'mode': 'forced'}"
2887,Хычины,Чипсы,0.1636,"{'fallback': True, 'mode': 'forced'}"
